id,gid,x,y,v_x,v_y,radius,time
6,6,0.000000,-7.713796,0.000000,0.900947,0.500000,0.500000
7,7,5.483637,-5.483473,-0.545292,0.545778,0.500000,0.500000
0,0,7.683360,0.000102,-0.900754,0.000291,0.500000,0.550000
1,1,5.458969,5.458966,-0.562916,-0.562924,0.500000,0.550000
2,2,0.000091,7.670879,0.000259,-0.936257,0.500000,0.550000
3,3,-5.431163,5.431216,0.642017,-0.641866,0.500000,0.550000
4,4,-7.715070,0.000067,0.810547,0.000192,0.500000,0.550000
5,5,-5.426740,-5.426903,0.654599,0.654165,0.500000,0.550000
6,6,0.000000,-7.666337,0.000000,0.949178,0.500000,0.550000
7,7,5.454913,-5.454723,-0.574484,0.574996,0.500000,0.550000
0,0,7.636262,0.000118,-0.941948,0.000305,0.500000,0.600000
1,1,5.429536,5.429533,-0.588660,-0.588668,0.500000,0.600000
2,2,0.000104,7.621926,0.000270,-0.979075,0.500000,0.600000
3,3,-5.397594,5.397655,0.671378,-0.671220,0.500000,0.600000
4,4,-7.672689,0.000077,0.847616,0.000201,0.500000,0.600000
5,5,-5.392513,-5.392699,0.684536,0.684082,0.500000,0.600000
6,6,0.000000,-7.616708,0.000000,0.992587,0.500000,0.600000
7,7,5.424875,-5.424658,-0.600756,0.601292,0.500000,0.600000
0,0,7.587311,0.000133,-0.979022,0.000317,0.500000,0.650000
1,1,5.398945,5.398941,-0.611829,-0.611838,0.500000,0.650000
2,2,0.000118,7.571045,0.000281,-1.017610,0.500000,0.650000
3,3,-5.362704,5.362773,0.697803,-0.697638,0.500000,0.650000
4,4,-7.628640,0.000087,0.880977,0.000208,0.500000,0.650000
5,5,-5.356939,-5.357148,0.711478,0.711006,0.500000,0.650000
6,6,0.000000,-7.565125,0.000000,1.031654,0.500000,0.650000
7,7,5.393655,-5.393410,-0.624402,0.624958,0.500000,0.650000
0,0,7.536692,0.000150,-1.012389,0.000327,0.500000,0.700000
1,1,5.367311,5.367307,-0.632681,-0.632690,0.500000,0.700000
2,2,0.000133,7.518430,0.000291,-1.052292,0.500000,0.700000
3,3,-5.326625,5.326703,0.721585,-0.721415,0.500000,0.700000
4,4,-7.583090,0.000098,0.911002,0.000216,0.500000,0.700000
5,5,-5.320153,-5.320386,0.735727,0.735239,0.500000,0.700000
6,6,0.000000,-7.511785,0.000000,1.066814,0.500000,0.700000
7,7,5.361371,-5.361097,-0.645682,0.646258,0.500000,0.700000
0,0,7.484571,0.000167,-1.042419,0.000337,0.500000,0.750000
1,1,5.334738,5.334734,-0.651448,-0.651457,0.500000,0.750000
2,2,0.000148,7.464255,0.000299,-1.083506,0.500000,0.750000
3,3,-5.289475,5.289562,0.742990,-0.742814,0.500000,0.750000
4,4,-7.536189,0.000109,0.938025,0.000222,0.500000,0.750000
5,5,-5.282275,-5.282534,0.757550,0.757048,0.500000,0.750000
6,6,0.000000,-7.456862,0.000000,1.098459,0.500000,0.750000
7,7,5.328129,-5.327826,-0.664835,0.665428,0.500000,0.750000
0,0,7.431099,0.000184,-1.069446,0.000346,0.500000,0.800000
1,1,5.301321,5.301316,-0.668338,-0.668348,0.500000,0.800000
2,2,0.000163,7.408675,0.000307,-1.111598,0.500000,0.800000
3,3,-5.251363,5.251458,0.762253,-0.762073,0.500000,0.800000
4,4,-7.488072,0.000120,0.962346,0.000228,0.500000,0.800000
5,5,-5.243416,-5.243700,0.777192,0.776676,0.500000,0.800000
6,6,0.000000,-7.400515,0.000000,1.126939,0.500000,0.800000
7,7,5.294025,-5.293692,-0.682072,0.682680,0.500000,0.800000
0,0,7.376410,0.000202,-1.093770,0.000354,0.500000,0.850000
1,1,5.267144,5.267139,-0.683540,-0.683549,0.500000,0.850000
2,2,0.000179,7.351831,0.000314,-1.136881,0.500000,0.850000
3,3,-5.212383,5.212488,0.779591,-0.779407,0.500000,0.850000
4,4,-7.438860,0.000132,0.984234,0.000233,0.500000,0.850000
5,5,-5.203672,-5.203983,0.794869,0.794342,0.500000,0.850000
6,6,0.000000,-7.342886,0.000000,1.152571,0.500000,0.850000
7,7,5.259146,-5.258782,-0.697586,0.698208,0.500000,0.850000
0,0,7.320627,0.000220,-1.115662,0.000361,0.500000,0.900000
1,1,5.232283,5.232277,-0.697221,-0.697231,0.500000,0.900000
2,2,0.000195,7.293849,0.000320,-1.159636,0.500000,0.900000
3,3,-5.172623,5.172738,0.795194,-0.795007,0.500000,0.900000
4,4,-7.388663,0.000144,1.003934,0.000238,0.500000,0.900000
5,5,-5.163134,-5.163471,0.810778,0.810240,0.500000,0.900000
6,6,0.000000,-7.284104,0.000000,1.175640,0.500000,0.900000
7,7,5.223569,-5.223173,-0.711548,0.712183,0.500000,0.900000
0,0,7.263859,0.000238,-1.135365,0.000367,0.500000,0.950000
1,1,5.196807,5.196800,-0.709534,-0.709544,0.500000,0.950000
2,2,0.000211,7.234844,0.000326,-1.180116,0.500000,0.950000
3,3,-5.132161,5.132285,0.809237,-0.809047,0.500000,0.950000
4,4,-7.337580,0.000156,1.021663,0.000242,0.500000,0.950000
5,5,-5.121879,-5.122244,0.825097,0.824549,0.500000,0.950000
6,6,0.000000,-7.224284,0.000000,1.196402,0.500000,0.950000
7,7,5.187363,-5.186935,-0.724114,0.724760,0.500000,0.950000
0,0,7.206204,0.000257,-1.153097,0.000373,0.500000,1.000000
1,1,5.160776,5.160769,-0.720616,-0.720626,0.500000,1.000000
2,2,0.000228,7.174916,0.000331,-1.198547,0.500000,1.000000
3,3,-5.091068,5.091201,0.821876,-0.821682,0.500000,1.000000
4,4,-7.285699,0.000168,1.037620,0.000246,0.500000,1.000000
5,5,-5.079980,-5.080372,0.837983,0.837427,0.500000,1.000000
6,6,0.000000,-7.163530,0.000000,1.215088,0.500000,1.000000
7,7,5.150592,-5.150131,-0.735424,0.736079,0.500000,1.000000
0,0,7.147751,0.000276,-1.169057,0.000378,0.500000,1.050000
1,1,5.124246,5.124239,-0.730589,-0.730600,0.500000,1.050000
2,2,0.000244,7.114159,0.000336,-1.215135,0.500000,1.050000
3,3,-5.049405,5.049548,0.833251,-0.833055,0.500000,1.050000
4,4,-7.233100,0.000181,1.051981,0.000249,0.500000,1.050000
5,5,-5.037549,-5.037910,0.848603,0.849251,0.500000,1.050000
6,6,0.000049,-7.101946,0.000978,1.231672,0.500000,1.050000
7,7,5.113312,-5.112817,-0.745602,0.746267,0.500000,1.050000
0,0,7.088580,0.000295,-1.183420,0.000383,0.500000,1.100000
1,1,5.087268,5.087260,-0.739565,-0.739576,0.500000,1.100000
2,2,0.000319,7.052668,0.001486,-1.229834,0.500000,1.100000
3,3,-5.007288,5.007372,0.842343,-0.843521,0.500000,1.100000
4,4,-7.179855,0.000193,1.064906,0.000252,0.500000,1.100000
5,5,-4.994696,-4.994902,0.857060,0.860151,0.500000,1.100000
6,6,0.000197,-7.039629,0.002959,1.246339,0.500000,1.100000
7,7,5.075574,-5.075045,-0.754763,0.755436,0.500000,1.100000
0,0,7.028763,0.000314,-1.196347,0.000387,0.500000,1.150000
1,1,5.049886,5.049877,-0.747644,-0.747655,0.500000,1.150000
2,2,0.000495,6.990525,0.003535,-1.242863,0.500000,1.150000
3,3,-4.964812,4.964715,0.849511,-0.853140,0.500000,1.150000
4,4,-7.126028,0.000206,1.076538,0.000255,0.500000,1.150000
5,5,-4.951510,-4.951394,0.863729,0.870171,0.500000,1.150000
6,6,0.000481,-6.976663,0.005684,1.259327,0.500000,1.150000
7,7,5.037423,-5.036861,-0.763008,0.763688,0.500000,1.150000
0,0,6.968364,0.000334,-1.207981,0.000391,0.500000,1.200000
1,1,5.012140,5.012131,-0.754915,-0.754925,0.500000,1.200000
2,2,0.000808,6.927803,0.006251,-1.254431,0.500000,1.200000
3,3,-4.922058,4.921618,0.855090,-0.861954,0.500000,1.200000
4,4,-7.071677,0.000219,1.087007,0.000257,0.500000,1.200000
5,5,-4.908064,-4.907426,0.868913,0.879357,0.500000,1.200000
6,6,0.000929,-6.913120,0.008953,1.270847,0.500000,1.200000
7,7,4.998902,-4.998305,-0.770428,0.771114,0.500000,1.200000
0,0,6.907441,0.000353,-1.218452,0.000394,0.500000,1.250000
1,1,4.974067,4.974058,-0.761458,-0.761469,0.500000,1.250000
2,2,0.001281,6.864567,0.009453,-1.264719,0.500000,1.250000
3,3,-4.879090,4.878117,0.859352,-0.870009,0.500000,1.250000
4,4,-7.016856,0.000232,1.096430,0.000259,0.500000,1.250000
5,5,-4.864421,-4.863038,0.872863,0.887756,0.500000,1.250000
6,6,0.001559,-6.849066,0.012610,1.281082,0.500000,1.250000
7,7,4.960046,-4.959415,-0.777106,0.777799,0.500000,1.250000
0,0,6.846079,0.000393,-1.227246,0.000802,0.500000,1.300000
1,1,4.935700,4.935690,-0.767348,-0.767358,0.500000,1.300000
2,2,0.001931,6.800873,0.012999,-1.273887,0.500000,1.300000
3,3,-4.835964,4.834250,0.862522,-0.877346,0.500000,1.300000
4,4,-6.961610,0.000245,1.104910,0.000261,0.500000,1.300000
5,5,-4.820632,-4.818267,0.875782,0.895412,0.500000,1.300000
6,6,0.002386,-6.784557,0.016533,1.290193,0.500000,1.300000
7,7,4.920891,-4.920225,-0.783116,0.783814,0.500000,1.300000
0,0,6.784361,0.000480,-1.234350,0.001722,0.500000,1.350000
1,1,4.897067,4.897057,-0.772648,-0.772659,0.500000,1.350000
2,2,0.002770,6.736769,0.016781,-1.282077,0.500000,1.350000
3,3,-4.792725,4.790049,0.864782,-0.884008,0.500000,1.350000
4,4,-6.905983,0.000258,1.112542,0.000263,0.500000,1.350000
5,5,-4.776740,-4.773149,0.877841,0.902372,0.500000,1.350000
6,6,0.003418,-6.719641,0.020630,1.298318,0.500000,1.350000
7,7,4.881464,-4.880763,-0.788525,0.789228,0.500000,1.350000
0,0,6.722362,0.000635,-1.239981,0.003104,0.500000,1.400000
1,1,4.858197,4.858185,-0.777418,-0.777429,0.500000,1.400000
2,2,0.003805,6.672299,0.020715,-1.289410,0.500000,1.400000
3,3,-4.749411,4.745548,0.866283,-0.890037,0.500000,1.400000
4,4,-6.850052,0.000252,1.118626,-0.000124,0.500000,1.400000
5,5,-4.732781,-4.727715,0.879177,0.908679,0.500000,1.400000
6,6,0.004659,-6.654362,0.024830,1.305582,0.500000,1.400000
7,7,4.841795,-4.841059,-0.793386,0.794077,0.500000,1.400000
0,0,6.660146,0.000880,-1.244330,0.004902,0.500000,1.450000
1,1,4.819111,4.819099,-0.781712,-0.781723,0.500000,1.450000
2,2,0.005042,6.607499,0.024737,-1.295996,0.500000,1.450000
3,3,-4.706054,4.700774,0.867148,-0.895471,0.500000,1.450000
4,4,-6.793894,0.000203,1.123156,-0.000988,0.500000,1.450000
5,5,-4.688786,-4.681996,0.879906,0.914376,0.500000,1.450000
6,6,0.006113,-6.588757,0.029080,1.312091,0.500000,1.450000
7,7,4.801919,-4.801174,-0.797518,0.797718,0.500000,1.450000
0,0,6.597768,0.001234,-1.247562,0.007076,0.500000,1.500000
1,1,4.779832,4.779820,-0.785576,-0.785587,0.500000,1.500000
2,2,0.006482,6.542402,0.028799,-1.301930,0.500000,1.500000
3,3,-4.662680,4.655757,0.867479,-0.900350,0.500000,1.500000
4,4,-6.737575,0.000089,1.126375,-0.002265,0.500000,1.500000
5,5,-4.644780,-4.636021,0.880121,0.919503,0.500000,1.500000
6,6,0.007780,-6.522860,0.033338,1.317942,0.500000,1.500000
7,7,4.761868,-4.761155,-0.801033,0.800363,0.500000,1.500000
0,0,6.535277,0.001713,-1.249822,0.009587,0.500000,1.550000
1,1,4.740403,4.740413,-0.788594,-0.788141,0.500000,1.550000
2,2,0.008125,6.477037,0.032864,-1.307296,0.500000,1.550000
3,3,-4.619311,4.610521,0.867362,-0.904707,0.500000,1.550000
4,4,-6.681151,-0.000105,1.128488,-0.003891,0.500000,1.550000
5,5,-4.600785,-4.589816,0.879902,0.924097,0.500000,1.550000
6,6,0.009659,-6.456699,0.037578,1.323219,0.500000,1.550000
7,7,4.721667,-4.721046,-0.804021,0.802190,0.500000,1.550000
0,0,6.472715,0.002333,-1.251235,0.012402,0.500000,1.600000
1,1,4.700857,4.700938,-0.790907,-0.789500,0.500000,1.600000
2,2,0.009971,6.411429,0.036905,-1.312169,0.500000,1.600000
3,3,-4.575968,4.565092,0.866867,-0.908576,0.500000,1.600000
4,4,-6.624668,-0.000396,1.129660,-0.005807,0.500000,1.600000
5,5,-4.556819,-4.543406,0.879314,0.928193,0.500000,1.600000
6,6,0.011748,-6.390299,0.041776,1.327996,0.500000,1.600000
7,7,4.681339,-4.680878,-0.806557,0.803348,0.500000,1.600000
0,0,6.410119,0.003108,-1.251911,0.015492,0.500000,1.650000
1,1,4.661225,4.661447,-0.792649,-0.789824,0.500000,1.650000
2,2,0.012016,6.345598,0.040905,-1.316616,0.500000,1.650000
3,3,-4.532666,4.519493,0.866052,-0.911987,0.500000,1.650000
