id,gid,x,y,v_x,v_y,radius,time
0,0,-8.993472,-1.000260,0.130570,-0.005202,0.750000,0.050000
1,0,-8.993337,1.002020,0.133263,0.040405,0.750000,0.050000
2,1,-0.006500,0.000000,-0.130000,0.000000,0.750000,0.050000
0,0,-8.981096,-1.000494,0.247513,-0.004680,0.750000,0.100000
1,0,-8.980752,1.004683,0.251703,0.053262,0.750000,0.100000
2,1,-0.018850,0.000000,-0.247000,0.000000,0.750000,0.100000
0,0,-8.963458,-1.000704,0.352762,-0.004208,0.750000,0.150000
1,0,-8.962866,1.007591,0.357709,0.058148,0.750000,0.150000
2,1,-0.036465,0.000000,-0.352300,0.000000,0.750000,0.150000
0,0,-8.941084,-1.000894,0.447485,-0.003782,0.750000,0.200000
1,0,-8.940224,1.010586,0.452850,0.059896,0.750000,0.200000
2,1,-0.058818,0.000000,-0.447070,0.000000,0.750000,0.200000
0,0,-8.914447,-1.001063,0.532737,-0.003397,0.750000,0.250000
1,0,-8.913305,1.013605,0.538366,0.060397,0.750000,0.250000
2,1,-0.085437,0.000000,-0.532363,0.000000,0.750000,0.250000
0,0,-8.883974,-1.001216,0.609463,-0.003050,0.750000,0.300000
1,0,-8.882541,1.016625,0.615286,0.060392,0.750000,0.300000
2,1,-0.115893,0.000000,-0.609127,0.000000,0.750000,0.300000
0,0,-8.850048,-1.001353,0.678517,-0.002736,0.750000,0.350000
1,0,-8.848316,1.019634,0.684494,0.060173,0.750000,0.350000
2,1,-0.149804,0.000000,-0.678214,0.000000,0.750000,0.350000
0,0,-8.813125,-1.001554,0.738455,-0.004033,0.750000,0.400000
1,0,-8.810978,1.022626,0.746772,0.059856,0.750000,0.400000
2,1,-0.186732,-0.000037,-0.738567,-0.000739,0.750000,0.400000
0,0,-8.773687,-1.001948,0.788754,-0.007863,0.750000,0.450000
1,0,-8.771192,1.025535,0.795726,0.058162,0.750000,0.450000
2,1,-0.226164,-0.000200,-0.788637,-0.003258,0.750000,0.450000
0,0,-8.732144,-1.002632,0.830868,-0.013694,0.750000,0.500000
1,0,-8.729359,1.028482,0.836642,0.058943,0.750000,0.500000
