id,gid,x,y,v_x,v_y,radius,time
0,0,-8.993511,-1.008417,0.129783,-0.168336,0.750000,0.050000
1,0,-8.993309,1.007092,0.133822,0.141838,0.750000,0.050000
2,1,-0.006500,0.000000,-0.130000,0.000000,0.750000,0.050000
0,0,-8.981177,-1.016555,0.246685,-0.162773,0.750000,0.100000
1,0,-8.980787,1.013472,0.250440,0.127603,0.750000,0.100000
2,1,-0.018850,0.000000,-0.247000,0.000000,0.750000,0.100000
0,0,-8.963585,-1.024824,0.351838,-0.165367,0.750000,0.150000
1,0,-8.963017,1.019209,0.355396,0.114746,0.750000,0.150000
2,1,-0.036465,0.000000,-0.352300,0.000000,0.750000,0.150000
0,0,-8.941262,-1.033353,0.446459,-0.170583,0.750000,0.200000
1,0,-8.940524,1.024366,0.449856,0.103132,0.750000,0.200000
2,1,-0.058818,0.000000,-0.447070,0.000000,0.750000,0.200000
0,0,-8.914681,-1.042169,0.531615,-0.176319,0.750000,0.250000
1,0,-8.913781,1.028998,0.534871,0.092642,0.750000,0.250000
2,1,-0.085437,0.000000,-0.532363,0.000000,0.750000,0.250000
0,0,-8.884268,-1.051258,0.608256,-0.181778,0.750000,0.300000
1,0,-8.883212,1.033156,0.611383,0.083168,0.750000,0.300000
2,1,-0.115893,0.000000,-0.609127,0.000000,0.750000,0.300000
0,0,-8.850406,-1.060592,0.677237,-0.186679,0.750000,0.350000
1,0,-8.849353,1.036994,0.677162,0.076746,0.750000,0.350000
2,1,-0.149774,-0.000017,-0.677614,-0.000334,0.750000,0.350000
0,0,-8.813434,-1.070094,0.739439,-0.190047,0.750000,0.400000
1,0,-8.812743,1.040682,0.732213,0.073771,0.750000,0.400000
2,1,-0.186518,-0.000170,-0.734891,-0.003072,0.750000,0.400000
0,0,-8.773651,-1.079658,0.795665,-0.191274,0.750000,0.450000
1,0,-8.773829,1.044361,0.778274,0.073582,0.750000,0.450000
2,1,-0.225656,-0.000557,-0.782755,-0.007725,0.750000,0.450000
0,0,-8.731323,-1.089174,0.846571,-0.190315,0.750000,0.500000
1,0,-8.732986,1.048147,0.816864,0.075717,0.750000,0.500000
2,1,-0.266794,-0.001255,-0.822762,-0.013970,0.750000,0.500000
0,0,-8.687407,-1.098326,0.878321,-0.183053,0.750000,0.550000
1,0,-8.690521,1.052139,0.849295,0.079835,0.750000,0.550000
2,1,-0.309607,-0.002334,-0.856253,-0.021582,0.750000,0.550000
0,0,-8.642207,-1.107243,0.904000,-0.178345,0.750000,0.600000
1,0,-8.646686,1.056423,0.876708,0.085674,0.750000,0.600000
